0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
GP045,"Kerang, asap, 
mentah",KZGMI-2001,9.3,393,38.9,13.3,29.4,,9.1,420.0,410.0,8.5,160.0,50.0,0.60,3.7,,,,0.3,1.7,0.2,,100.0
GP046,"Kerang, dendeng, 
mentah",KZGPI- 1990,18.3,357,41.1,10.0,25.6,0.0,5.0,217.0,904.0,5.2,,,,,0.0,,329,0.27,,,0.0,100.0
GP047,"Rebon, kering, 
mentah",DABM-60/64,21.6,299,59.4,3.6,3.2,0.0,12.2,2306.0,625.0,21.4,,,,,0.0,0.0,,0.06,,,0.0,
GP048,"Rebung laut, 
mentah",KZGMI-2001,18.2,320,7.2,4.2,63.3,,7.1,240.0,570.0,6.6,20.0,1040.0,1.50,6.2,917.0,,,0.0,0.0,4.9,,
GP049,"Sardines dalam 
kaleng",DABM-60/64,47.1,338,21.1,27.0,1.0,0.0,3.8,354.0,434.0,3.5,,,,,76.0,0.0,,0.1,,,0.0,
GP050,"Teripang, 
dendeng, mentah",KZGPI- 1990,12.5,462,39.1,32.4,3.5,0.0,12.5,499.0,616.0,96.4,315.0,402.5,,,2.0,0.0,144,1.37,0.0,5.3,0.0,100.0
GP051,"Udang kering, 
mentah",KZGMI-2001,14.9,278,62.6,4.1,2.2,,16.2,760.0,510.0,5.2,540.0,360.0,2.40,3.2,39.0,,,,,0.1,,
GP052,"Udang papay, 
mentah",KZGMI-2001,24.5,273,47.8,3.8,12.5,,11.5,1109.0,789.0,2.4,651.0,802.0,2.60,10.8,,,,,,,,
GP053,Abon haruwan,KZGMI-2001,11.6,513,23.7,37.0,21.3,,6.4,25.0,25.0,0.5,61.0,15.0,0.00,0.2,,,,,,,,100.0
GP054,Abon ikan,KZGMI-2001,6.4,435,27.2,20.2,36.1,,10.1,,,,,,,,,,,,0.8,24.3,,100.0
GP055,"Betok wadi, 
masakan",KZGMI-2001,69.2,145,16.3,7.0,4.1,,3.4,405.0,523.0,1.8,69.0,203.0,1.00,1.3,,,,0.22,,,,
GP056,"Bou ninahu 
ndamate, masakan",KZGMI-2001,79.5,79,16.3,1.0,1.1,,2.1,,,,67.0,,,,691.0,,,0.1,0.0,0.1,,
GP057,"Bouiki ninahu 
nggaluku, 
masakan",KZGMI-2001,73.9,94,7.8,2.2,10.8,,5.3,,,,58.0,179.4,,1.5,,,,0.5,0.03,2.4,,
GP058,"Cakalang asar 
(asap)",KZGMI-2001,64.3,155,20.1,3.8,10.2,,1.6,20.0,240.0,2.1,90.0,390.0,0.30,0.1,86.0,,,,0.7,0.2,,
GP059,"Dendeng belut, 
goreng, masakan",KZGPI- 1990,8.2,382,55.7,14.1,8.0,0.0,14.0,1069.0,654.0,15.4,,,,,28.0,,"1,480",0.48,,,0.0,
GP060,"Dendeng mujahir, 
goreng, masakan",KZGPI- 1990,6.5,598,74.3,26.9,9.2,0.0,13.1,1957.0,1447.0,7.4,,,,,18.0,,25,0.19,,,0.0,
GP061,Fillet o-fish,KZGMS-1993,51.0,270,12.3,15.9,19.3,0.2,1.5,239.0,272.0,1.8,439.0,,,,34.0,,580,0.59,,,0.0,
GP062,"Gete kuah asam, 
masakan",KZGMI-2001,80.1,75,8.2,2.0,6.0,,3.8,1620.0,880.0,0.8,260.0,150.0,0.10,1.5,,,,,,0.1,,
GP063,"Gulai asam 
keueung, masakan",KZGMI-2001,86.0,52,10.0,0.5,1.8,,1.7,62.0,102.0,0.3,332.0,141.0,0.00,1.0,,,,0.18,0.34,,,
GP065,"Gulai ikan, 
masakan",KZGMS-1993,75.7,106,16.5,3.3,2.5,,2.0,306.0,196.0,4.8,743.0,,,,86.0,,2760,0.32,,,0.0,
GP064,"Gulai ikan paya, 
masakan",KZGMI-2001,72.1,148,10.0,9.8,5.0,,3.1,103.0,82.0,0.7,525.0,256.0,0.10,0.9,,,,0.26,0.02,,,
GP066,"Gulai keumamah, 
masakan",KGZMI-2001,81.4,110,5.9,8.2,3.2,,1.3,32.0,96.0,1.0,335.0,121.0,0.20,0.9,,,,0.33,0.04,,,100.0
GP067,"Gulai tiram, 
masakan",KZGMI-2001,73.1,132,9.0,7.2,7.8,,2.9,53.0,134.0,3.7,285.0,133.0,1.10,0.7,389.0,,,0.29,0.12,,,
GP068,"Gurame asem 
manis, masakan",KZGPI- 1990,63.1,192,12.7,10.1,12.7,0.0,2.4,283.0,169.0,1.1,,,,,19.0,,1440,0.1,,,0.0,
GP069,"Ikan asar merah, 
masakan",KZGMI-2001,69.2,146,17.7,5.9,5.6,,1.6,100.0,240.0,4.0,170.0,310.0,0.30,1.4,224.0,0.0,,,,,,
GP070,"Jambal goreng, 
masakan",KZGMS-1993,13.4,286,48.5,9.2,2.3,,26.6,207.0,457.0,3.3,,,,,109.0,,160,0.4,,3.1,0.0,
GP071,"Jukku pallu kaloa, 
masakan",KZGMI-2001,69.4,15,15.2,4.3,8.8,,2.3,40.0,170.0,1.1,605.0,153.0,0.60,1.1,,,,0.3,0.14,7.5,,
GP072,"Kaholeo, masakan",KZGMI-2001,11.2,413,28.7,19.8,29.8,,10.5,909.0,1291.0,0.0,0.0,1171.0,0.10,3.1,4236.0,,,1.34,0.03,5.7,,
GP073,Lawara penjah,KZGMI-2001,64.5,207,7.4,15.4,9.6,,2.9,114.0,219.0,5.9,683.0,117.0,0.50,0.7,0.0,38.0,,0.19,0.04,,14.0,100.0
GP074,"Model, masakan",KZGMI-2001,83.9,79,2.2,4.0,8.6,,1.3,8.0,33.0,0.8,147.0,34.0,0.10,0.5,,,,0.16,0.02,,,
GP075,"Mujahir acar 
kuning, masakan",KZGPI- 1990,43.1,330,17.8,23.4,12.1,1.1,4.6,154.0,357.0,5.3,,,,,24.0,,4130,0.15,,,0.0,
GP076,"Parede baleh, 
masakan",KZGMI-2001,80.0,87,10.5,2.5,5.5,,1.5,35.0,215.0,0.9,416.0,59.0,0.10,0.2,,,,0.24,0.0,0.7,,
GP077,"Pempek adaan, 
masakan",KZGMI-2001,62.6,162,4.9,3.0,27.8,,1.7,26.0,116.0,1.0,488.0,119.0,0.10,0.2,,,,0.3,0.03,1.0,,
GP078,"Pempek belida, 
masakan",KZGPI- 1990,61.4,156,4.2,1.4,31.6,0.2,1.4,100.0,55.0,3.3,,,,,0.0,,0,0.03,,,0.0,
GP079,"Pempek kapal 
selam, masakan",KZGMI-2001,63.4,152,4.5,2.3,28.2,,1.6,19.0,115.0,1.6,628.0,91.0,0.10,0.2,,,,0.2,0.03,1.0,,
GP080,"Pempek kelesan, 
masakan",KZGPI- 1990,53.0,211,12.3,6.1,26.6,0.4,2.0,840.0,176.0,1.8,,,,,14.0,,888,0.25,,,0.0,
GP081,"Pempek kulit, 
masakan",KZGMI-2001,45.7,243,5.2,7.3,39.1,,2.7,16.0,96.0,2.0,555.0,102.0,0.10,0.6,,,,0.2,0.02,0.9,,
GP082,"Pempek telur, 
masakan",KZGMI-2001,62.4,156,4.7,2.7,28.3,,1.9,13.0,83.0,1.3,448.0,48.0,0.10,0.6,,,,0.2,0.05,1.1,,
GP083,"Pempek tenggiri, 
masakan",KZGPI- 1990,56.3,173,7.2,1.2,33.4,0.2,1.9,164.0,80.0,3.1,,,,,0.0,,0,0.02,,,0.0,
GP084,"Pencok lele, 
masakan",KZGPI- 1990,47.5,372,7.8,36.3,3.5,0.0,4.9,289.0,295.0,5.3,,,,,64.0,0.0,12070,0.12,,,0.0,
GP085,Pinda,KZGMI-2001,71.0,107,15.9,0.6,0.4,,3.1,375.0,336.0,1.9,526.0,330.0,0.20,1.0,896.0,,,0.89,0.05,0.5,,
GP086,"Pindang kenari, 
masakan",KZGMI-2001,80.1,124,9.5,9.6,0.0,,2.8,120.0,220.0,1.3,370.0,270.0,0.30,1.2,18.0,381.0,,,,0.1,,
GP087,"Saboko gurita, 
masakan",KZGMI-2001,76.2,87,15.7,1.5,2.6,,4.1,60.0,14.0,2.1,200.0,180.0,0.90,4.0,38.0,,,,,,,
GP088,"Saboko saltan, 
masakan",KZGMI-2001,76.0,113,17.1,3.6,3.0,,0.3,240.0,60.0,0.5,40.0,350.0,0.20,0.6,27.0,,,,,0.1,,
GP089,"Saboko sardin, 
masakan",KZGMI-2001,70.0,110,12.9,4.3,4.9,,7.9,220.0,520.0,6.0,200.0,280.0,0.20,3.9,37.0,,,,,,,
GP090,Sate bandeng,BKP,47.1,283,12.1,16.8,20.9,2.0,3.1,118.0,186.0,1.2,543.0,199.0,0.20,0.9,,2.0,0,0.02,0.02,0.0,0.0,82.4
GP091,"Sepi, masakan",KZGMI-2001,66.1,88,7.9,1.6,10.6,,13.8,924.0,350.0,2.3,873.0,258.0,1.00,1.1,783.0,,,,,,,
GP092,"Tekwan, masakan",KZGMI-2001,86.7,53,1.9,0.9,9.4,,1.1,9.0,41.0,1.0,174.0,42.0,0.00,0.0,99.0,,,0.1,0.02,0.4,,
GP093,"Teri belado, 
masakan",KZGPI- 1990,25.8,365,23.7,22.3,17.5,0.0,10.9,869.0,348.0,4.0,,,,,27.0,,1567,0.13,,,0.0,
GP094,"Tumis bandeng, 
masakan",KZGMI-2001,70.5,189,11.3,15.7,0.6,,1.9,56.0,129.0,0.4,314.0,280.0,0.10,0.7,579.0,,,0.46,0.02,,,
GP095,Tumis keumamah,KGZMI-2001,45.7,300,14.5,20.0,15.5,4.5,4.3,,,,,,,,,8.0,,0.63,0.04,,7.0,100.0
HR001,"Telur ayam 
kampung, segar",KZGMI-2001,73.1,174,10.8,14.0,1.2,0.0,0.9,68.0,268.0,4.9,190.0,141.0,0.60,1.5,203.0,23.0,125,0.78,0.62,0.2,,87.0
HR002,"Telur ayam ras, 
segar",KZGPI-1990,74.3,154,12.4,10.8,0.7,0.0,0.8,86.0,258.0,3.0,142.0,118.5,0.16,1.0,61.0,22.0,104,0.12,0.38,0.2,0.0,89.0
HR003,"Telur ayam ras, 
bagian kuning, 
segar",DABM-1964,49.4,355,16.3,31.9,0.7,0.0,1.7,147.0,586.0,7.2,111.0,107.5,0.20,2.5,606.0,63.0,,0.27,0.51,0.2,0.0,100.0
HR004,"Telur ayam ras, 
bagian putih, segar",DABM-1964,87.8,50,10.8,0.0,0.8,0.0,0.6,6.0,17.0,0.2,164.0,138.5,0.03,0.4,0.0,0.0,,0.0,0.26,0.4,0.0,100.0
HR005,"Telur bebek alabio, 
segar",KZGMI-2001,70.0,187,11.8,14.2,3.0,0.0,1.0,60.0,268.0,6.0,115.0,80.0,0.60,1.7,180.0,437.0,,1.55,0.37,0.1,,90.0
HR006,"Telur bebek, 
bagian kuning, 
segar",DABM-1964,47.0,386,17.0,35.0,0.8,0.0,0.2,150.0,400.0,7.0,106.0,90.7,0.09,2.5,870.0,747.0,,0.6,0.68,1.4,0.0,100.0
HR007,"Telur bebek, 
bagian putih, segar",DABM-1964,88.0,54,11.0,0.0,0.8,0.0,0.2,21.0,20.0,0.1,184.0,150.2,0.13,0.1,0.0,0.0,,0.01,0.02,0.1,0.0,100.0
HR008,"Telur bebek 
tambak, segar",KZGMI-2001,67.7,187,10.9,12.4,7.9,0.0,1.1,64.0,295.0,5.4,209.0,146.0,0.40,1.8,378.0,471.0,375,1.62,0.03,0.1,,90.0
HR009,"Telur burung 
maleo, segar",KZGMI-2001,36.0,436,26.5,36.3,0.4,,0.8,154.0,120.0,4.3,77.0,333.0,0.40,2.9,3987.0,,,,1.0,0.2,,
HR010,"Telur penyu, segar",KZGMI-2001,77.4,136,8.6,10.1,2.7,0.0,1.2,66.0,282.0,3.4,478.0,115.0,0.50,1.4,82.0,17.0,,0.21,0.02,0.0,0.0,90.0
HR011,"Telur burung 
puyuh, segar",FCTEA-1972,79.8,116,10.7,7.0,1.6,0.0,0.9,65.0,191.0,3.5,111.0,11.0,0.05,1.2,95.0,80.0,,0.13,0.65,0.1,0.0,100.0
HP001,"Telur ayam, dadar, 
masakan",KZGPI-1990,61.9,251,16.3,19.4,1.4,0.0,1.0,62.0,250.0,2.5,,,,,36.0,,221,0.21,0.0,,0.0,100.0
HP002,"Telur bebek, asin, 
mentah",DABM-60/64,66.5,179,13.6,13.3,4.4,0.0,2.2,120.0,157.0,1.8,483.0,140.1,,,253.0,13.0,,0.28,0.98,0.6,0.0,83.0
HP003,"Telur bebek, 
dadar, masakan",KZGPI-1990,55.1,301,20.0,23.7,0.0,0.0,1.2,71.0,600.0,9.2,,,,,122.0,,613,0.35,,,0.0,100.0
HP004,"Ikan, telur, asin, 
mentah",KZGMI-2001,37.8,358,20.7,26.4,9.4,0.0,5.7,48.0,311.0,15.1,2684.0,59.0,0.40,3.0,1866.0,0.0,,0.21,0.54,2.1,,100.0
HP005,"Bayau mi balu, 
masakan",KGZMI-2001,36.1,313,6.0,12.2,44.8,,0.9,,,,,,,,783.0,89.0,,0.14,0.27,9.7,,100.0
HP006,"Cucuru bayau, 
masakan",KGZMI-2001,35.0,349,6.8,18.7,38.3,,1.2,,,,,,,,,123.0,,0.06,0.25,0.0,,100.0
HP007,"Kalio telur, 
masakan",KZGMS-1993,65.9,193,10.6,12.4,9.7,,1.4,148.0,246.0,3.8,540.0,,,,160.0,,3600,0.44,,,0.0,100.0
JR001,"Kepala susu - krim, 
segar",DABM-1964,72.5,204,2.6,20.0,4.0,0.0,0.9,97.0,77.0,0.1,,,,,252.0,191.0,,0.03,0.2,0.1,1.0,100.0
JR002,Susu ibu - ASI,FCTEA-1972,88.1,62,1.5,3.2,7.0,0.0,0.2,34.0,20.0,0.2,15.0,41.0,0.01,0.4,,7.0,,0.01,0.03,0.2,,100.0
JR003,"Susu kambing, 
segar",DABM-1964,85.9,64,4.3,2.3,6.6,0.0,0.9,98.0,78.0,2.7,35.0,160.0,0.33,0.1,38.0,0.0,,0.06,0.45,0.3,1.0,100.0
JR004,"Susu kerbau, 
segar",DABM-1964,73.8,160,6.3,12.0,7.1,,0.8,216.0,101.0,0.2,82.0,,,0.3,24.0,,,0.04,0.07,,1.0,100.0
JR005,"Susu kuda, segar",FCTEA-1972,91.0,40,2.0,1.1,5.4,0.0,0.4,,,,,37.4,0.00,0.0,,1.0,,0.0,0.2,0.2,,100.0
JR006,"Susu sapi, segar",DABM-1964,88.3,61,3.2,3.5,4.3,0.0,0.7,143.0,60.0,1.7,36.0,149.0,0.02,0.3,39.0,12.0,,0.03,0.18,0.2,1.0,100.0
JP001,Es krim,DABM-1964,62.1,210,4.0,12.5,20.6,0.0,0.8,123.0,99.0,0.1,78.0,193.4,0.00,0.7,158.0,0.0,,0.04,0.23,0.1,1.0,100.0
JP002,Hangop,DABM-1964,84.0,65,10.0,1.0,3.5,0.0,1.5,180.0,190.0,0.2,126.0,374.4,0.00,,,22.0,,0.03,0.43,0.2,,100.0
JP003,Keju,DABM-1964,38.5,326,22.8,20.3,13.1,0.0,5.3,777.0,338.0,1.5,1410.0,82.7,0.03,3.1,227.0,128.0,,0.01,0.37,0.1,1.0,100.0
JP004,Kwark (quark),DABM-1964,59.0,242,19.0,17.0,3.0,0.0,2.0,300.0,350.0,0.5,37.0,72.7,0.01,0.2,173.0,0.0,,0.03,0.38,0.0,,100.0
JP005,"Susu asam untuk 
bayi, bubuk",DABM-1964,2.5,418,19.0,9.0,65.5,0.0,4.0,800.0,600.0,7.0,188.0,486.5,0.00,0.0,303.0,83.0,,1.0,1.31,0.7,30.0,100.0
JP006,Susu bubuk,DABM-1964,3.5,513,24.6,30.0,36.2,0.0,5.7,904.0,694.0,0.6,380.0,1330.0,0.02,4.1,476.0,118.0,,0.29,1.39,1.6,6.0,100.0
JP007,Susu kental manis,DABM-1964,25.0,343,8.2,10.0,55.0,0.0,1.8,275.0,209.0,0.2,150.0,320.0,0.02,1.0,155.0,46.0,,0.05,0.43,0.4,1.0,100.0
JP008,"Susu kental tak 
manis",DABM-1964,73.7,138,7.0,7.9,9.9,,1.5,243.0,195.0,0.2,140.0,303.0,,,121.0,,,0.05,,0.0,1.0,100.0
JP009,"Susu skim, bubuk",DABM-1964,3.5,359,35.6,1.0,52.0,0.0,7.9,1300.0,1030.0,0.6,470.0,1745.0,0.04,4.1,,10.0,,0.35,1.05,1.2,7.0,100.0
JP010,"Susu skim, segar",DABM-1964,90.5,36,3.5,0.1,5.1,,0.8,123.0,97.0,0.1,38.0,,,,0.0,,,0.04,,,1.0,100.0
JP011,"Yoghurt, segar",DABM-1964,88.0,52,3.3,2.5,4.0,0.0,2.2,120.0,90.0,0.1,40.0,299.0,0.01,0.6,22.0,10.0,,0.04,0.1,0.2,0.0,100.0
KR001,"Kelapa setengah 
tua, daging, segar",DABM-1964,70.0,180,4.0,15.0,10.0,2.4,1.0,8.0,55.0,1.3,4.0,317.7,0.29,2.9,,0.0,10,0.05,0.01,0.11,4.0,53.0
KR002,"Kelapa tua, 
daging, segar",DABM-1964,46.9,359,3.4,34.7,14.0,4.7,1.0,21.0,98.0,2.0,3.0,293.9,0.44,1.1,0.0,0.0,,0.1,0.0,0.0,2.0,53.0
KR003,Lemak babi  (lard),DABM-1964,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR004,"Lemak babi 
(bacon)",DABM-1964,20.0,626,9.1,65.0,1.1,0.0,4.8,13.0,108.0,0.8,0.0,0.0,0.00,0.9,0.0,0.0,,0.38,0.0,0.0,0.0,100.0
KR005,Lemak ikan,KZGMI-2001,43.3,372,12.0,29.4,14.4,0.0,0.3,20.0,230.0,32.7,60.0,52.0,0.40,1.1,,,,0.49,0.13,,,100.0
KR006,"Lemak kerbau 
(lemak sapi)",DABM-1964,5.0,818,1.5,90.0,0.0,0.0,3.5,0.0,0.0,0.0,29.0,25.8,0.00,0.0,0.0,283.0,,0.0,0.0,0.7,0.0,100.0
KR007,"Minyak hiu, hati",DABM-1964,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,21212.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR008,Minyak ikan,DABM-1964,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,24242.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR009,"Minyak kacang 
tanah",DABM-1964,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR010,Minyak kedelai,FCTEA-1972,0.1,883,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR011,Minyak kelapa,DABM-1964,0.0,870,1.0,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR012,"Minyak kelapa 
sawit",DABM-1964,0.0,884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,,18181.0,,0.0,0.0,0.0,0.0,100.0
KR013,Minyak wijen,FCTEA-1972,0.1,881,0.2,99.7,0.0,0.0,0.0,10.0,5.0,0.1,2.0,20.0,0.00,0.0,0.0,0.0,,0.01,0.07,0.1,0.0,100.0
KR014,Minyak zaitun,DABM- 1964,0.0,884,0.0,100.0,0.0,0.0,0.0,14.0,0.0,1.2,7.0,0.0,0.00,0.0,,0.0,,0.0,0.0,5.0,,100.0
KP001,Margarin,DABM-1964,15.5,720,0.6,81.0,0.4,0.0,2.5,20.0,16.0,0.0,760.0,25.9,0.00,0.0,606.0,633.0,,0.0,0.0,0.0,0.0,100.0
KP002,Mentega,DABM- 1964,16.0,742,0.5,81.6,1.4,0.0,1.9,15.0,16.0,1.1,653.0,103.0,0.00,0.4,1000.0,155.0,,0.0,0.1,0.0,,100.0
KP003,"Santan (dengan 
air)",DABM-1964,80.0,122,2.0,10.0,7.6,1.4,0.4,25.0,30.0,0.1,9.0,162.4,0.16,0.4,0.0,,,0.02,0.0,0.5,2.0,100.0
KP004,Santan murni,DABM-1964,54.9,324,4.2,34.3,5.6,0.0,1.0,14.0,45.0,1.9,18.0,514.1,0.37,0.9,0.0,0.0,,0.02,0.0,0.5,2.0,100.0
MP001,"Coklat manis, 
batang",DABM- 1964,1.4,527,2.0,29.8,62.7,6.5,4.1,63.0,287.0,2.8,6.0,499.5,0.00,0.0,,,30,0.03,0.02,0.0,0.0,100.0
MP002,"Coklat pahit, 
batang",DABM- 1964,2.3,615,5.5,52.9,29.2,10.8,10.1,98.0,446.0,4.4,20.0,708.3,1.70,3.3,,2.0,60,0.05,0.08,1.0,0.0,100.0
MP003,"Coklat susu, 
batang",DABM- 1964,1.0,565,9.0,35.0,53.6,3.4,1.4,200.0,200.0,2.0,100.0,405.5,0.49,2.3,,54.0,30,0.08,0.45,0.5,0.0,100.0
MP004,Coklat bubuk,DABM- 1964,3.9,311,8.0,23.8,48.9,32.6,15.4,125.0,715.0,11.6,,,,,,,30,0.12,,0.6,,
MP005,Gula aren,DABM- 1964,7.0,368,0.0,0.0,92.0,0.0,1.0,75.0,35.0,3.0,15.0,390.4,0.04,26.4,0.0,0.0,,0.0,0.01,0.5,0.0,100.0
MP006,Gula kelapa,DABM- 1964,10.0,386,3.0,10.0,76.0,0.0,1.0,76.0,37.0,2.6,2.0,0.0,0.00,0.0,0.0,0.0,,0.0,0.34,0.5,0.0,100.0
MP007,Gula putih,DABM- 1964,5.4,394,0.0,0.0,94.0,0.0,0.6,5.0,1.0,0.1,1.0,4.75,0.00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
MP008,"Jam, selai",DABM- 1964,34.0,239,0.5,0.6,64.5,1.0,0.4,20.0,20.0,1.0,30.0,73.1,0.09,0.0,0.0,0.0,,0.01,0.07,0.0,0.0,100.0
MP009,Kopi bubuk instan,FCTEA-1972,2.6,129,12.3,0.5,35.0,0.0,9.7,179.0,383.0,5.6,72.0,3256.0,0.14,0.0,,0.0,0,0.0,0.21,30.6,0.0,100.0
MP010,Madu,DABM- 1964,20.0,294,0.3,0.0,79.5,0.2,0.2,5.0,16.0,0.9,6.0,26.9,0.04,0.2,0.0,0.0,,0.0,0.04,0.1,4.0,100.0
MP011,Markisa squash,KZGMI-2001,46.7,217,2.5,1.0,49.6,,0.2,6.0,83.0,0.6,14.0,65.0,0.00,0.1,,23.0,75,0.07,0.02,0.0,14.0,
MP012,"Markisa squash, 
BD",KZGMI-2001,74.4,104,1.2,0.5,23.7,,0.2,1.0,88.0,0.5,40.0,40.0,0.00,0.1,,7.0,40,0.2,0.02,0.0,12.0,
MP013,Melase,DABM- 1964,21.2,276,,0.1,71.0,0.0,7.7,6.0,83.0,0.6,14.0,,0.00,0.3,0.0,0.0,,0.04,,,0.0,100.0
MP014,Sirup,DABM- 1964,44.0,213,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,3.0,4.2,,,,0.0,,0.0,0.0,0.0,,100.0
MP015,Sirup pirous,KZGMI-2001,43.3,228,0.2,0.4,55.9,0.0,0.2,470.0,93.0,29.5,3.0,4.2,,,,0.0,0,0.0,0.0,0.0,8.0,
MP016,"Teh hijau daun 
kering",FCTEA-1972,7.7,300,28.3,4.8,53.6,9.6,5.6,245.0,415.0,18.9,60.0,5873.9,0.50,0.0,,8400.0,,0.38,1.24,4.6,230.0,100.0
MP017,"Teh hitam daun 
kering",FCTEA-1972,8.0,293,24.5,2.8,58.8,8.7,5.9,327.0,313.0,24.3,50.0,5854.8,0.00,0.0,0.0,2700.0,,0.07,0.8,7.6,9.0,100.0
MP018,"Teh melati daun 
kering",FCTEA-1972,8.1,299,24.1,3.5,59.0,9.7,5.3,320.0,185.0,31.6,70.0,5848.4,0.53,0.0,0.0,8400.0,,0.07,0.79,7.3,85.0,100.0
NR001,"Asam arang coklat, 
segar",KZGPI- 1990,66.1,130,0.5,1.1,30.9,1.5,1.4,79.0,113.0,4.3,13.0,,,,,745.0,0,0.01,0.2,0.0,0.0,
NR002,"Asam arang 
merah, segar",KZGPI- 1990,75.9,99,0.8,1.6,20.3,2.8,1.4,69.0,300.0,4.6,2.0,96.0,,0.1,,529.0,0,0.01,0.4,1.6,0.0,
NR003,"Asan kandis, 
kering",KZGPI- 1990,32.2,261,0.9,1.6,63.3,5.0,2.0,192.0,657.0,4.4,26.0,341.0,0.40,0.3,,0.0,0,0.0,0.0,0.4,0.0,100.0
NR004,"Asam kandis, 
segar",KZGPI- 1990,81.5,75,0.2,1.1,16.1,3.4,1.1,63.0,139.0,2.5,93.0,93.2,0.10,0.1,,41.0,0,0.01,0.0,0.1,0.0,
NR005,"Asam masak 
pohon, segar",DABM-1964,31.4,267,2.8,0.6,62.5,1.2,2.7,74.0,113.0,0.6,9.0,139.5,0.09,0.1,,9.0,30,0.34,0.04,0.7,2.0,48.0
NR006,"Asam payak, segar",KZGPI- 1990,65.1,135,0.8,0.4,32.1,10.0,1.6,60.0,39.0,5.7,0.0,,,,,,0,0.0,,,0.0,
NR007,"Bawang merah, 
segar",DABM-1964,88.0,46,1.5,0.3,9.2,1.7,1.0,36.0,40.0,0.8,7.0,178.6,0.06,0.2,,2.0,,0.03,0.04,0.2,2.0,90.0
NR008,"Bawang putih, 
segar",DABM-1964,71.0,112,4.5,0.2,23.1,0.6,1.8,42.0,134.0,1.0,46.0,665.7,0.09,0.4,,0.0,,0.22,0.07,0.3,15.0,88.0
NR009,"Boros kunci, segar",DABM-1964,90.0,40,1.0,0.8,7.2,1.0,1.0,50.0,50.0,2.0,33.0,480.0,0.02,0.3,,0.0,5000,0.08,0.68,1.7,50.0,80.0
NR010,"Boros laja 
(lengkuas), segar",DABM-1964,93.0,26,1.0,0.3,4.7,1.1,1.0,50.0,50.0,2.0,24.0,137.1,0.07,0.3,,5.0,5000,0.08,0.06,0.3,50.0,80.0
NR011,"Cabai gembor 
merah, segar",KZGPI- 1990,90.8,38,1.6,0.8,6.3,1.6,0.6,49.0,41.0,1.1,7.0,275.3,0.12,0.2,,5897.0,3240,0.21,0.12,0.0,16.0,89.0
NR012,"Cabai hijau, segar",DABM-1964,93.4,26,0.7,0.3,5.2,2.6,0.4,14.0,23.0,0.4,7.0,151.0,0.08,0.2,,44.0,260,0.05,0.06,0.4,84.0,82.0
NR013,"Cabai merah, 
kering",DABM-1964,10.0,367,15.9,6.2,61.8,26.9,6.1,160.0,370.0,2.3,25.0,181.5,1.20,1.8,,10955.0,576,0.4,1.36,4.4,50.0,85.0
NR014,"Cabai merah, 
segar",DABM-1964,90.9,36,1.0,0.3,7.3,1.4,0.5,29.0,24.0,0.5,23.0,272.4,0.12,0.2,,5833.0,470,0.05,0.09,3.0,18.0,85.0
NR015,"Cabai rawit, segar",DABM-1964,71.2,120,4.7,2.4,19.9,15.2,1.8,45.0,85.0,2.5,34.0,706.2,0.29,0.6,,1694.0,11050,0.24,0.09,1.7,70.0,85.0
NR016,"Cengkeh, kering",DABM-1964,23.3,330,5.2,8.9,57.4,10.0,5.2,740.0,100.0,4.9,282.0,961.0,0.30,0.0,,265.0,,200.0,0.0,0.0,,100.0
NR017,"Daun salam,  
bubuk",FCTEA-1972,13.1,301,14.2,10.9,49.0,9.4,12.8,86.0,250.0,44.1,180.0,619.0,1.31,0.7,0.0,5400.0,,0.1,0.32,5.0,0.0,100.0
NR018,"Jahe, segar",DABM-1964,86.2,51,1.5,1.0,10.1,12.0,1.2,21.0,39.0,1.6,12.0,441.7,0.48,0.7,,0.0,9,0.02,0.17,3.3,4.0,97.0
NR019,Kemiri,DABM-1964,7.0,675,19.0,63.0,8.0,3.0,3.0,80.0,200.0,2.0,25.0,430.7,0.23,0.8,,0.0,0,0.06,0.06,0.4,0.0,100.0
